id,reparto,Director
19675,"['Eric Fagundes', 'Brandi Williams', 'Valerie Carpenter', 'Melissa Messinger', 'Robert Donavan', 'Trina Shpur', 'James Ferris', 'Angela Dodson', 'Kristin Novak', 'Joy Giovanni', 'Tiffany Shepis', 'Eric Spudic', 'Rolfe Kanefsky', 'Jennifer Day']",Rolfe Kanefsky
16651,"['Christopher Gorham', 'Anne Hathaway', 'Joe Folau', 'Miriama Smith']",Mitch Davis
3539,"['Matthias Schweighöfer', 'Jessica Schwarz', 'Florian Lukas', 'Bibiana Beglau', 'Volker Spengler', 'Rosel Zech', 'Ulrich Noethen', 'Carlo Ljubek', 'Jan-Gregor Kremp', 'Hannelore Lübeck']",Hendrik Hölzemann
416166,"['James Franco', 'Tim Blake Nelson', 'Lori Singer', 'Eric Roberts', 'Topher Grace', 'Pamela Anderson', 'Josh Duhamel', 'Beth Grant', 'Amber Coney', 'Cynthia Murell', 'Carmen Argenziano', 'Dominic Rains', 'Scott Haze', 'Robyn Cohen', 'Ben Youcef', 'Allie Gallerani', 'Melissa Bolona', 'Val Lauren', 'Tamzin Brown', 'Bella Popa', 'Nina Ljeti', 'Gabrielle Haugh', 'Anthony Mordente', 'Jessica Starr Folger', 'Joe Pease', 'Nana Ghana', 'Rachel Scorpio', 'Bianca Rusu', 'Zola Vanessa Hauge', 'Grainne McDermott', 'Vincent Alvas', 'Lidiya Korotko', 'Tina Masafret', 'Jeff Vernon', 'Lauren B. Mosley', 'Elena Cristiean', ""Mary O'Connor"", 'Krista West', 'Ciena Rae Nelson', 'Jeannine Corcoran', 'Laura Burnett', 'Zoe Bleu', 'Erin Johnson', 'Steve Koss', 'Luke Loving', 'Stacy Newton', 'Crystal Perez', 'Elvira Safiulina', 'Oliver Stafford', 'Makena Tolman', 'Loren Vea', 'Roy James Wilson', 'Sue Wishengrad']",James Franco
29491,"['Shirley MacLaine', 'Perry King', 'Michael Hordern', 'David Elliott', 'Lisa Kohane', 'Barbara Trentham', 'Lovelady Powell', 'Edmundo Rivera Álvarez', 'Pat Ast', 'Miriam Colón', 'Aukie Herger', 'Teodorina Bello']",Waris Hussein
41453,"['Misa Shimizu', 'Nagiko Tôno', 'Hidetaka Yoshioka', 'Eiji Okuda', 'Masatoshi Nagase']",Kei Kumai
9045,"['Ulrich Tukur', 'Mathieu Kassovitz', 'Ulrich Mühe', 'Michel Duchaussoy', 'Marcel Iureș', 'Ion Caramitru', 'Friedrich von Thun', 'Antje Schmidt', 'Günther Maria Halmer', 'Hanns Zischler', 'Sebastian Koch', 'Monica Bleibtreu', 'Justus von Dohnányi', 'Pierre Franckh', 'August Zirner', 'Susanne Lothar', 'Michael Mendl', 'Nina Proll', 'Hinnerk Schönemann']",Costa-Gavras
241693,"['Wu Nien-Jen', 'Xiang Hong', 'Cing-Soong Lai', 'Nolay Piho']",Chi Po-Lin
36628,"['Jeremiah Birkett', 'Sarah Lassez', 'Ward Roberts', 'Devin Barry', 'Liz Loza', 'Aaron Gaffey']",Travis Betz
48856,"['Fabian Hinrichs', 'Lavinia Wilson', 'Johan Leysen', 'Ingeborg Westphal', 'Rudolf W. Marnitz', 'Thorsten Merten', 'Christoph Waltz', 'Axel Prahl', 'Marika Giorgobiani']",Dito Tsintsadze
362758,"['Edvin Laine', 'Eino Kaipainen', 'Kaarlo Kytö', 'Kaarlo Kartio', 'Joel Rinne', 'Unto Salminen', 'Arvo Kuusla']",Wilho Ilmari
8494,"['Andrew McCarthy', 'Jonathan Silverman', 'Terry Kiser', 'Troy Byer', 'Barry Bostwick', 'Tom Wright', 'Steve James', 'Novella Nelson', 'Stack Pierce']",Robert Klane
159849,"['Knox Manning', 'Murray Alper', 'General Bergeret', 'Monte Blue', 'Karl Brandt', 'Maurice Brierre', 'Winston Churchill', 'Ann Codee', 'Walter Darré', 'Charles de Gaulle']",Frank Capra
14547,"['Larry the Cable Guy', 'Bill Engvall', 'DJ Qualls', 'Christina Moore', 'Danny Trejo', 'Keith David', 'Jeff Dunham', ""Ed O'Ross""]",C.B. Harding
42252,"['Marlon Brando', 'Jack Nicholson', 'Randy Quaid', 'Kathleen Lloyd', 'Frederic Forrest', 'Harry Dean Stanton', 'John McLiam', 'John P. Ryan', 'Steve Franken', 'Richard Bradford']",Arthur Penn
84178,"['Kate Bosworth', 'Lake Bell', 'Jay Paulson', 'Katie Aselton', 'Will Bouvier', 'Anslem Richardson', 'Carl K. Aselton III']",Katie Aselton
19199,"['Stewart Granger', 'Pierre Brice', 'Harald Leipnitz', 'Heinz Erhardt', 'Terence Hill', 'Macha Méril', 'Walter Barnes', 'Antje Weisgerber', 'Milan Srdoč', 'Milivoje Popović-Mavid']",Harald Philipp
17314,"['Steven Seagal', 'Lance Henriksen', 'Blanchard Ryan', 'Bernie McInerney', 'Antoni Corone', 'Matt Salinger', 'Paul Calderon', 'Arthur J. Nascarella', 'Mark Elliot Wilson', 'Lydia Jordan', 'Toru Ohno', 'Renée Elise Goldsberry', 'Rue DeBona', 'Wass Stevens']",Roel Reiné
50008,"['Liev Schreiber', 'James Cromwell', 'Melanie Griffith', 'John Malkovich', 'Brenda Blethyn', 'Roy Scheider', 'Liam Cunningham', 'David Suchet', 'Fiona Shaw', 'Anastasia Hille', 'Roger Allam', 'Simeon Andrews']",Benjamin Ross
31955,"['Diane Keaton', 'Mel Gibson', 'Matthew Modine', 'Edward Herrmann', 'Trini Alvarado', 'Jennifer Dundas', ""Terry O'Quinn"", 'Paula Trueman', 'Maury Chaykin', 'Joyce Ebert', 'William Youmans']",Gillian Armstrong
48745,"['Liv Ullmann', 'Sam Waterston', 'John Heard', 'Ione Skye']",Bernt Amadeus Capra
22797,"['Eamonn Owens', 'Alan Boyle', 'Fiona Shaw', 'Andrew Fullerton', 'Stephen Rea', ""Aisling O'Sullivan"", 'Peter Gowen', 'Sean McGinley', 'John Kavanagh', 'Rosaleen Linehan', 'Anita Reeves', 'Niall Buggy', 'Gregg Fitzgerald']",Neil Jordan
121111,"['Sarah Kennedy', 'Norman Rose', 'Barry Morse', 'Jill Clayburgh', 'Ultra Violet', 'Ondine', 'Geri Miller', 'William Hickey', 'Lucy Lee Flippin', 'Dolph Sweet', 'Captain Haggerty', 'Marlene Willoughby']",David Weisman
33388,"['Sidney Toler', 'Victor Sen Yung', 'Cesar Romero', 'Douglas Fowley', 'Pauline Moore', 'Donald MacBride', 'Wally Vernon', 'Douglass Dumbrille', 'Sally Blane', 'Charles Halton', 'Billie Seward', 'June Gale', 'Trevor Bardette', 'Louis Jean Heydt', 'Jack Chefe', 'Heinie Conklin', 'Sayre Dearing', 'Bud Geary', 'Harold Goodwin', 'Edith Hallor', 'Fred Kelsey', 'Al Kikume', 'Kay Linaker', 'Hank Mann', 'Margaret Mann', 'Frank Meredith', 'Harold Miller', 'Bruce Mitchell', 'Hans Moebus', 'Gerald Mohr', 'Bert Moorhouse', 'David Newell', 'Imboden Parrish', 'Tom Quinn', 'Arthur Rankin', 'Fred Rapport', 'Gloria Roy', 'Jeffrey Sayre', 'Harry Strang', 'Charles Tannen', 'Edwin Tuttle', 'John Elliotte']",Norman Foster
95647,"['Federico Luppi', 'Icíar Bollaín', 'Gabino Diego', 'Ana Padrão']",George Sluizer
12279,"['Antonio Banderas', 'Carla Gugino', 'Alexa PenaVega', 'Daryl Sabara', 'Sylvester Stallone', 'Salma Hayek', 'Ricardo Montalban', 'Holland Taylor', 'Mike Judge', ""Matt O'Leary"", 'Emily Osment', 'Ryan Pinkston', 'Robert Vito', 'Bobby Edner', 'Courtney Jines', 'Cheech Marin', 'Danny Trejo', 'Alan Cumming', 'Tony Shalhoub', 'Steve Buscemi', 'Bill Paxton', 'George Clooney', 'Elijah Wood', 'Selena Gomez', 'Evan Sabara', 'Camille Chen', 'Steve Wertheimer', 'Alejandro Rose-Garcia', 'Lane Turney', 'Glen Powell', 'Bob Fonseca', 'Peter Marquardt', 'James Paxton']",Robert Rodriguez
65186,"['Tobias Menzies', ""Genevieve O'Reilly"", 'Gemma Jones', 'Luke de Woolfson']",Alexander Holt
14940,"['Zooey Deschanel', 'John Goodman', 'Paul Dano', 'Ed Asner', 'Jane Alexander', 'Ian Roberts', 'Robert Stanton', 'Clarke Peters', 'Daniel Stewart Sherman', 'Mary Page Keller', 'Zach Galifianakis', 'Brian Avers', 'Leven Rambin', 'Susan Misner', 'Matt Walton', 'Ilana Levine', 'Louis Ozawa Changchien', 'Kenji', 'Tatsuo Ichikawa', 'Sean Dugan', 'Frank Harts', 'Rob Munk', 'Sharon Wilkins', 'Pierre Epstein', 'Sara Lamm', 'Tara Greenway', 'Zachary Knower', 'Mylinda Hull', 'Jerry Richardson', 'Will McLaughlin', 'Adam Nagata', 'Aryn Elaine Cole', 'Nicolas Cruz', 'Nekia Daste', 'Gina Gabrielli', 'Cassidy Gard', 'RJ Konner', 'Anna Kuchma']",Matt Aselton
18086,"['Roddy McDowall', 'William Ragsdale', 'Traci Lind', 'Julie Carmen', 'Jon Gries', 'Brian Thompson', 'Merritt Butrick', 'Ernie Sabella', 'Alexander Folk', 'John Lafayette']",Tommy Lee Wallace
10077,"['Heike Makatsch', 'Armin Rohde', 'David Oyelowo', 'Wilfried Hochholdinger', 'Edward Burns', 'Jemima Rooper', 'Ben Kingsley', 'August Zirner', 'Catherine McCormack', 'Alvin Van Der Kuech', 'William Armstrong', 'Corey Johnson', 'Andrew Blanchard', 'Scott Bellefeville', 'Nikita Lespinasse', 'Sai-Kit Yung', 'Ho Hon Chou', 'Anezka Novak', 'Antonin Hausknecht', 'John Hyams']",Peter Hyams
1560,"['Meredyth Herold', 'Michele Valley', 'Panos Thanassoulis']",Nikos Nikolaidis
80169,"['Lane Andrews', 'Dwynne Arnesson', 'John Bedini', 'John Callahan', 'Deepak Chopra', 'Frank Doran', 'Albert Einstein']",Steve Gagne
168676,"['Tom Sizemore', 'Chad Michael Collins', 'Vinnie Jones', 'Jürgen Prochnow', 'Dimitri Diatchenko', 'Melia Kreiling', 'Richard Sammel', 'Neal McDonough', 'Philip Rham', 'Alastair Mackenzie', 'Peter Ladjev', 'Ivo Arakov', 'Atanas Srebrev', 'Zara Dimitrova', 'Hristo Balabanov']",Don Michael Paul
231038,"['Manolis Mavromatakis', 'Maria Zorba', 'Yorgos Gallos', 'Antonis Karistinos']",Yorgos Tsemberopoulos
98480,"['Gibson Frazier', 'Cara Buono', 'Ian Edwards', 'Brian Davies', 'Susan Egan', 'Robert Lin', 'Yul Vazquez', 'Dwight Ewell', 'Brian Kite', 'David Margulies', 'Anthony Rapp', 'Alfred Hyslop', 'David Anzuelo', 'Sean Patrick Reilly', 'Alan Davidson', 'Kevin Weisman', 'Francis Dumaurier', 'Lester Lanin', 'Bobby Short', 'Marisa Ryan']",Adam Abraham
12124,"['Walter Quiroz', 'Soledad Alfaro', 'Ricardo Bartis', 'Christina Becerra', 'Marc Berman', 'Chiquinho Brandão']",Fernando E. Solanas
14442,"['Anne Hathaway', 'Hugh Dancy', 'Cary Elwes', 'Vivica A. Fox', 'Joanna Lumley', 'Jimi Mistry', 'Steve Coogan', 'Aidan McArdle', 'Heidi Klum', 'Jim Carter', 'Jennifer Higham', 'Parminder Nagra', 'Lucy Punch', 'Minnie Driver', 'Patrick Bergin', 'Eric Idle', 'Donna Dent']",Tommy O'Haver
44217,"['Zhang Ziyi', 'Joan Chen', 'Jiang Wen', 'Liu Ye', 'Lu Yi', 'Dong Fu Lin', 'Ge Lili', 'Huang Daliang']",Hou Yong
42021,"['Giulietta Masina', 'Marcello Mastroianni', 'Franco Fabrizi', 'Friedrich von Ledebur', 'Augusto Poderosi', 'Martin Maria Blau', 'Jacques Henri Lartigue']",Federico Fellini
300321,"['Adam Hartley', 'Matt Stuertz']",Matt Stuertz
122089,"['Clément Métayer', 'Lola Créton', 'Felix Armand', 'Carole Combes', 'India Salvor Menuez', 'Hugo Conzelmann', 'Mathias Renou', 'Léa Rougeron', 'Martin Loizillon', 'André Marcon', 'Simon-Pierre Boireau', 'Laurent Ramacciotti', 'Philippe Paimblanc', 'Alain Gluckstein', 'Jean-François Ragot', 'Lionel Dray', 'Guillaume Saurrel', 'Jeanne Candel', 'Adrien Lamande', 'Paul Spera', 'Dolores Chaplin', 'Johnny Flynn', 'Félix de Givry', 'Jean Garreau', 'Louise Chennevière', 'Manuel Mazaudier', 'Maxime Jullia', 'Sylvain Jacques']",Olivier Assayas
402907,"['Romain Duris', 'Michel Blanc', 'Alice Belaïdi', 'Alex Lutz', 'Charlie Dupont', ""Philippe Grand'Henry"", 'Thomas Mustin', 'Gaël Soudron', 'Carole Trevoux', 'Patrick Descamps', 'Gustave de Kervern']",Pascal Chaumeil
179848,"['Nagarjuna Akkineni', 'Sushmita Sen', 'S. P. Balasubramaniam', 'Raghuvaran', 'Girish Karnad', 'Vadivelu', 'Subhalekha Sudhakar', 'Ajay Rathnam', 'Chinni Jayanth', 'R. N. Sudarshan', 'Sukumari', 'Alphonsa']",Praveen Gandhi
74836,"['Kelly Bohanon', 'Kevin Hearst', 'Caroline Hildebrand', 'Keith Carradine', 'Dale Hopkins', 'Fred Seagraves']",Peter Fonda
173056,"['Brian Ashcraft', 'Daigo Umehara', 'Aaron Chmielowiec', 'Mike Ross', 'Justin Wong', 'Hiro Kawagchi', 'Seth Killian']",Brad Crawford
90944,"['Camille Keaton', 'Tony Isbert', 'Luigi Pistilli', 'Máximo Valverde', 'Luciana Paluzzi', 'José Calvo', 'Giovanni Petrucci', 'Irina Demick', 'Paul Müller', 'Beni Deus', 'Milo Quesada', 'Elsa Zabala']",Riccardo Freda
20458,"['Lars Mikkelsen', 'David Bateson', 'Charlotte Fich', 'Samuel Fröler', 'Andrea Vagn Jensen', 'Henning Moritzen', 'Charlotte Munck', 'Burkhard Forstreuter', 'Søren Spanning', 'Troels Lyby', 'Henrik Ipsen', 'Katrine Læssøe Agesen', 'August Igor Svideniouk Egholm', 'Preben Harris', 'Anders Valentinus Dam', 'Kjeld Nørgaard', 'Vibeke Hastrup']",Rumle Hammerich
214215,"['Dmitry Brauer', 'Ania Bukstein', 'Alexandre Chacon', 'Jérémie Lippmann', 'Alexander Senderovich', 'Soko']",Philippe Kotlarski
109001,"['Nagarjuna Akkineni', 'Amala Akkineni', 'Raghuvaran', 'J. D. Chakravarthi', 'Chinna', 'Murali Mohan', 'Tanikella Bharani', 'Iftekhar', 'Rajendranath Zutshi', 'Puri Jagannath']",Ram Gopal Varma
159704,"['Alessandra Martines', 'Mario Adorf', 'Kim Rossi Stuart', 'Ángela Molina', 'Jean-Pierre Cassel']",Lamberto Bava
63584,"['Sergei Prokhanov', 'Lyudmila Shagalova', 'Yelizaveta Uvarova', 'Vladimir Aleksandrov']",Vladimir Grammatikov
26872,[],Keith Beauchamp
79593,"['Daryl Hannah', 'Keith Carradine', 'Moira Kelly', 'Vincent Spano', 'Julia Devin', 'Ray Reinhardt', 'Barbara Tarbuck', 'Ned Vaughn', 'Kerrie Cullen', 'Bob Minor', 'George Marshall Ruge', 'Thomas Rosales, Jr.', 'Marquis Nunley', 'Carmen Argenziano', 'Cynda Williams', 'Bruce A. Young', 'Laura Lee', 'Jenny Gago', 'Jack Johnson', 'Melanie MacQueen', 'Laurie Lathem', 'Willie Garson', 'Greg Collins', 'Dana Gladstone', 'Jesse Hays', 'Andrea Sandahi', 'Chris Ellis', 'Coleen Maloney', 'Shawn Rowe', 'Melissa Hays', 'Steven Rosenbaum', 'Suzanne Krull', 'Kevin Bourland', 'Taylor Allbright', 'Gene Lythgow', 'Lynn Wanlass', 'Kenny Alexander', 'Benjamin Mouton', 'Dana Walsh']",Wesley Strick
30197,"['Gene Wilder', 'Zero Mostel', 'Dick Shawn', 'Kenneth Mars', 'Lee Meredith', 'Estelle Winwood', 'Christopher Hewett', 'Andréas Voutsinas', 'Renée Taylor', 'Estelle Winwood', 'David Patch', 'William Hickey', 'Barney Martin']",Mel Brooks
48204,"['Greta Gerwig', 'Joe Swanberg', 'Jay Duplass', 'Lynn Shelton']",Joe Swanberg
85611,"['Guy Rolfe', 'Allan Cuthbertson', 'Andrew Cruickshank', 'George Pastell', 'Marne Maitland', 'Jan Holden', 'Paul Stassino', 'Marie Devereux', 'John Harvey']",Terence Fisher
115223,"['Jason Griffith', 'Khristine Hvam', 'Michele Knotz', 'Nana Mizuki', 'Sarah Natochenny', 'Lisa Ortiz', 'Bill Rogers', 'Eileen Stevens', 'J. Michael Tatum', 'Leah Clark']",Kunihiko Yuyama
70089,"['Minami Takayama', 'Mika Kanai', 'Akio Ohtsuka', 'Ikuko Tani', 'Rei Sakuma', 'Ryūsei Nakao', 'Takehito Koyasu']",Hiroshi Saitô
58432,"['Silke', 'Omar Muñoz', 'Pepo Oliva', 'Carola Manzanares', 'Jorge Casalduero', 'Julio Perillán', 'Sergio Villanueva', 'Pablo Scola', 'Nadia de Santiago', 'Marco González']",Elio Quiroga
346646,"['Hwang Jung-min', 'Yoo Ah-In', 'Yoo Hae-jin', 'Oh Dal-su', 'Jang Yoon-ju', 'Kim Shi-hoo', 'Oh Dae-Hwan', 'Jung Woong-in', 'Jeong Man-sik', 'Song Young-chang', 'Jin Kyung', 'Yoo In-young', 'Park So-dam', 'Lee Dong-Hwi', 'Bae Seong-woo', 'Cheon Ho-jin', 'Jang So-yeon', 'Hwang Byeong-guk', 'Um Tae-goo']",Ryoo Seung-wan
124504,"['Vittorio Gassman', 'Paolo Villaggio', 'Eduardo Fajardo', 'Riccardo Garrone']",Sergio Corbucci
371463,"['Lamis Ammar', 'Ruba Blal', 'Hitham Omari', 'Khadija Al Akel', 'Jalal Masrwa']",Elite Zexer
156597,"['Minnie Driver', 'Meat Loaf', 'Allie MacDonald', 'Douglas Smith', 'Kent Nolan', 'Brandon Uranowitz', 'Ephraim Ellis', 'Melanie Leishman', 'Thomas Alderson', 'James McGowan', 'Eli Batalion', 'Steffi DiDomenicantonio', 'Leanne Miller', 'Adrianna Di Liello', 'Ryan Bobkin', 'Greg Dunham', 'Ty Forhan', 'Dan Levy', 'Rick Miller', 'Tristan Slade Mitchell', 'Chelsey Pozdyk', 'Jada Robinson', 'Jeni Ross', 'Billy Shepperd', 'John Stead', 'Darren Summersby']",Jerome Sable
52555,"['Yorgo Voyagis', 'Mohammed Lakhdar-Hamina', 'Leila Shenna', 'Cheikh Nourredine', 'François Maistre', 'Mohamed Hadj Smaïn']",Mohammed Lakhdar-Hamina
63569,"['Rolan Bykov', 'Oleg Efremov', 'Aleksei Smirnov', 'Frunzik Mkrtchyan', 'Lidiya Knyazeva', 'Leonid Yengibarov', 'Konstantin Khudyakov', 'Igor Yasulovich', 'Ilya Rutberg']",Rolan Bykov
112991,"['Jacqueline Bisset', 'Martha Plimpton', 'Nick Stahl', 'Amy Madigan', 'Frankie Faison', 'Seymour Cassel', 'Justin Theroux']",Christopher Munch
123375,"['Filippo Scicchitano', 'Giulia Valentini', 'Roberto Infascelli', 'Antonio Zavatteri']",Francesca Comencini
40769,"['Justin Rice', 'Rachel Clift', 'Andrew Bujalski']",Andrew Bujalski
12855,"['Anna Paquin', 'Breckin Meyer', 'Joyce Krenz', 'Richard Blackburn', ""Adriana O'Neil"", 'Seun Olagunju', 'Bryan Clark', 'Nick Ouellette', 'Tim Henry', 'James Juce', 'Elicia Cronin', 'Judy Cook', 'Leigh Enns']",Marshall Lewy
62664,"['Yuriy Kutsenko', 'Mikhail Efremov', 'Elena Drobysheva', 'Anastasiya Richi', 'Mariya Shukshina', 'Artyom Tkachenko']",Roman Prygunov
392734,"['Anthony Bourdain', 'Martha Stewart', 'Mario Batali', 'Tammy Klein', 'Richard Neill', 'Francesca De Luca', 'Shondale Seymour']",Lydia Tenaglia
121245,"['Heidi M. Sallows', 'John L. Watkins', 'Ryan Gourley', 'Cat Smits']",Aaron Douglas Johnston
33731,"['Natalie Wood', 'Gene Kelly', 'Claire Trevor', 'Ed Wynn', 'Everett Sloane', 'Carolyn Jones', 'Martin Milner', 'George Tobias', 'Edd Byrnes', 'Jesse White', 'Paul Picerni', 'Martin Balsam', 'Ruta Lee', 'Peter Brown', 'Maida Severn', 'Shelley Fabares', 'Howard Bert']",Irving Rapper
188832,"['Sam Callis', 'Christopher Cazenove', 'Phil Davis', 'Susannah Harker', 'John Light', 'Neil Pearson']",Joe Ahearne
343042,"['Richard Roundtree', 'Chuck Connors', 'Marie-José Nat', 'Ray Milland']",Gordon Hessler
63691,"['Catherine Deneuve', 'Wadeck Stanczak', 'Nicolas Giraudi', 'Danielle Darrieux', 'Victor Lanoux', 'Jean Bousquet', 'Claire Nebout', 'Jean-Claude Adelin', 'Jacques Nolot', 'Philippe Landoulsi', 'Michel Grimaud', 'Christine Paolini']",André Téchiné
100605,"['Walter Huston', 'Harry Davenport', 'Dana Andrews', 'Paul Hurst', ""George O'Brien"", 'James Kevin McGuinness']",Gregg Toland
15121,"['Julie Andrews', 'Christopher Plummer', 'Eleanor Parker', 'Richard Haydn', 'Peggy Wood', 'Charmian Carr', 'Heather Menzies', 'Nicholas Hammond', 'Duane Chase', 'Angela Cartwright', 'Debbie Turner', 'Kym Kareth', 'Anna Lee', 'Portia Nelson', 'Ben Wright', 'Daniel Truhitte', 'Norma Varden', 'Gilchrist Stuart', 'Marni Nixon', 'Evadne Baker', 'Doris Lloyd']",Robert Wise
77765,"['Richard Burton', 'Lee Marvin', 'Cameron Mitchell', 'O.J. Simpson', 'Lola Falana', 'David Huddleston', 'Luciana Paluzzi', 'Linda Evans']",Terence Young
280913,"['Sukrit Wisetkaew', 'Chermarn Boonyasak', 'Sukollawat Kanarot', 'Chutima Teepanart', 'Witawat Singlampong', 'Maneeratana Sricharoen', 'Phansiri Kositsuriyapan', 'Kittametta Muangdee', 'Wasin Kerdnana', 'Apitharn Rungcharoenrod', 'Tuchapong Rugtawatr', 'Chalee Sricharoen', 'Pichai Mitra', 'Patcharin Rorsem', 'Vatanya Thamdee']",Nithiwat Tharathorn
11527,"['Nigel Terry', 'Helen Mirren', 'Nicholas Clay', 'Cherie Lunghi', 'Paul Geoffrey', 'Nicol Williamson', 'Corin Redgrave', 'Patrick Stewart', 'Keith Buckley', 'Clive Swift', 'Liam Neeson', 'Gabriel Byrne', 'Robert Addie', 'Katrine Boorman', 'Ciarán Hinds', ""Niall O'Brien""]",John Boorman
55448,"['John Cusack', 'Debi Mazar', 'Michael Madsen', 'Benicio del Toro', 'Michael Rapaport', 'Philip Seymour Hoffman', 'Alice Drummond', 'Maury Chaykin', 'James Gandolfini', 'Fionnula Flanagan', 'Elizabeth Bracco', 'Ashleigh Dejon', 'Lenny Venito', 'Frankie Faison']",Ramón Menéndez
277819,[],Sergey Loznitsa
34196,"['Antônio Fagundes', 'Wagner Moura', 'Paloma Duarte', 'Bruce Gomlevsky', 'Stepan Nercessian', 'Castrinho', 'Hugo Carvana', 'Chico Assis', 'Thiago Farias', 'Susana Werner', 'Toni Garrido']",Carlos Diegues
111969,"['Greg Kinnear', 'Jennifer Connelly', 'Lily Collins', 'Nat Wolff', 'Logan Lerman', 'Kristen Bell', 'Liana Liberato', 'Patrick Schwarzenegger', 'Stephen King', 'Rusty Joiner', 'Barbara Weetman', 'Spencer Breslin', 'Alex ter Avest', 'David Carzell', 'Zeeko Zaki', 'Glen Powell', 'Karen Malina']",Josh Boone
245697,"['Miriam Japp', 'Paula Schramm', 'Jörg-Heinrich Benthien', 'Julia Heydkamp', 'Pascal Ulli', 'Verena Berger', 'Stephan Dierichs', 'Kasia Borek', 'Eva Math']",Urs Odermatt
18731,"['Jet Li', 'Sharla Cheung Man', 'Alan Chui Chung-San', 'Dicky Cheung Wai-Kin', 'Leung Kar-Yan', 'Anita Yuen', 'Natalis Chan', 'Kingdom Yuen', 'Linda Cheung', 'Gordon Liu Chia-Hui', 'Dion Lam', 'Wong Tin-Lam', 'Pak Man-Biu', 'Sze-Ma Wah-Lung', 'Law Ho-Kai', 'Chung Fat', 'Yuen Miu', 'Jimmy Au Shui-Wai', 'Julie Lee', 'Jackson Ng Yuk-Sue']",Wong Jing
299513,"['Alexandra Shipp', 'Leonard Roberts', 'Jordan Calloway', 'Letoya Luckett', 'Jasmine Burke', 'Lisa Arrindell', 'Nick Cannon', 'Mario Van Peebles', 'DeRay Davis', 'Rome Flynn', 'Tye White', 'Scott Shilstone']",Bille Woodruff
133879,"['Jakob Eklund', 'Joel Kinnaman', 'Mikael Tornving', 'Meliz Karlge', 'Zeljko Santrac', 'Alexander Karim', 'Mårten Svedberg', 'Marie Richardson', 'Jens Hultén', 'Christian Brandin']",Charlotte Brandström
41610,"['Paolo Villaggio', 'Lino Banfi', 'Gigi Reder', 'Anna Mazzamauro', 'Gianni Agus', 'Massimo Boldi', 'Francesco Salvi', 'Roberto Della Casa', 'Antonio Allocca', 'Renzo Rinaldi', 'Renato Cecchetto', 'Sandro Ghiani', 'Ugo Bologna', 'Ennio Antonelli', 'Fiammetta Baralla', 'Giulio Farnese', 'Giulio Massimini']",Neri Parenti
31225,"['Dorian Corey', 'Pepper LaBeija', 'Willi Ninja', 'Octavia St. Laurent', 'Anji Xtravaganza', 'Venus Xtravaganza']",Jennie Livingston
15370,"['Chizuru Ikewaki', 'Yoshihiko Hakamada', 'Aki Maeda', 'Takayuki Yamada', 'Hitomi Satô', 'Kenta Satoi', 'Mari Hamada', 'Tetsu Watanabe', 'Yosuke Saito', 'Kumiko Okae', 'Tetsurō Tamba', 'Yo Oizumi', 'Yōko Honna', 'Ken Yasuda']",Hiroyuki Morita
33380,"['Gbatokai Dakinah', 'Coco C.P. Dalbert', 'Sammy Salomon', 'Konrad Fields', 'Anne Busacker', 'Verner Mollerup Christensen', 'Torben Zenth']",Morten Lindberg
46973,"['Orson Welles', 'Ray Laska', 'David Burke', 'Paul Valentine', 'Ross Evans', 'Philip L. Clarke']",Robert Guenette
97910,"['Ann Sheridan', 'Ronald Reagan', 'Richard Whorf', 'George Tobias', 'Gene Lockhart', 'Alan Hale', 'Betty Brewer', 'Howard Da Silva', 'Donald MacBride', 'Willard Robertson', 'Faye Emerson', 'Willie Best', 'Fuzzy Knight']",Curtis Bernhardt
98069,[],Poull Brien
8328,"['Briana Evigan', 'Robert Hoffman', 'Will Kemp', 'Cassie Ventura', 'Adam G. Sevani', 'Danielle Polanco', 'Telisha Shaw', 'Black Thomas', 'Mari Koda', 'Harry Shum Jr.', 'Hi-Hat', 'Kate Lacey', 'Channing Tatum']",Jon M. Chu
34092,"['Gaite Jansen', 'Martijn Lakemeier', 'Ruud Feltkamp', 'Thomas Acda', 'Lucas Hamming', 'Claire Bender', 'Leny Breederveld', 'Quinten Schram', 'Hannah Bax', 'Giel Beelen']",Dave Schram
95997,"['David Krumholtz', 'Tory Kittles', 'Carmine Giovinazzo', 'Jennifer Morrison', 'Theo Rossi']",Ernest R. Dickerson
95243,['Colin Cantlie'],Peter Greenaway
30583,"['Oskar Löfquist', 'Jonatan Lindoff', 'Britta Pettersson', 'Charlie Elvegård', 'Ulla Sallert']",Staffan Götestam
11599,"['Zhou Xun', 'Jia Hongsheng', 'Zhongkai Hua', 'An Nai', 'Anlian Yao']",Lou Ye
161238,"['Salman Khan', 'Karisma Kapoor', 'Rambha', 'Kader Khan']",David Dhawan
33130,['Hans Teeuwen'],Diederik Ebbinge
